obsnme,obsval,weight,obgnme
h08_08_08,0.0,1.0,head
h08_08_09,0.0,1.0,head
h08_08_10,0.0,1.0,head
h08_08_11,0.0,1.0,head
h08_08_12,0.0,1.0,head
h08_08_13,0.0,1.0,head
h08_08_14,0.0,1.0,head
h08_08_15,0.0,1.0,head
h08_08_16,0.0,1.0,head
h08_08_17,0.0,1.0,head
h08_08_18,0.0,1.0,head
h08_08_19,0.0,1.0,head
h08_08_20,0.0,1.0,head
h08_08_21,0.0,1.0,head
h08_08_22,0.0,1.0,head
h08_08_23,0.0,1.0,head
h08_09_00,0.0,1.0,head
h08_09_01,0.0,1.0,head
h08_09_02,0.0,1.0,head
h08_09_03,0.0,1.0,head
h08_09_04,0.0,1.0,head
h08_09_05,0.0,1.0,head
h08_09_06,0.0,1.0,head
h08_09_07,0.0,1.0,head
h08_09_08,0.0,1.0,head
h08_09_09,0.0,1.0,head
h08_09_10,0.0,1.0,head
h08_09_11,0.0,1.0,head
h08_09_12,0.0,1.0,head
h08_09_13,0.0,1.0,head
h08_09_14,0.0,1.0,head
h08_09_15,0.0,1.0,head
h08_09_16,0.0,1.0,head
h08_09_17,0.0,1.0,head
h08_09_18,0.0,1.0,head
h08_09_19,0.0,1.0,head
h08_09_20,0.0,1.0,head
h08_09_21,0.0,1.0,head
h08_09_22,0.0,1.0,head
h08_09_23,0.0,1.0,head
h08_10_00,0.0,1.0,head
h08_10_01,0.0,1.0,head
h08_10_02,0.0,1.0,head
h08_10_03,0.0,1.0,head
h08_10_04,0.0,1.0,head
h08_10_05,0.0,1.0,head
h08_10_06,0.0,1.0,head
h08_10_07,0.0,1.0,head
h08_10_08,0.0,1.0,head
h08_10_09,0.0,1.0,head
h08_10_10,0.0,1.0,head
h08_10_11,0.0,1.0,head
h08_10_12,0.0,1.0,head
h08_10_13,0.0,1.0,head
h08_10_14,0.0,1.0,head
h08_10_15,0.0,1.0,head
h08_10_16,0.0,1.0,head
h08_10_17,0.0,1.0,head
h08_10_18,0.0,1.0,head
h08_10_19,0.0,1.0,head
h08_10_20,0.0,1.0,head
h08_10_21,0.0,1.0,head
h08_10_22,0.0,1.0,head
h08_10_23,0.0,1.0,head
h08_11_00,0.0,1.0,head
h08_11_01,0.0,1.0,head
h08_11_02,0.0,1.0,head
h08_11_03,0.0,1.0,head
h08_11_04,0.0,1.0,head
h08_11_05,0.0,1.0,head
h08_11_06,0.0,1.0,head
h08_11_07,0.0,1.0,head
h08_11_08,0.0,1.0,head
h08_11_09,0.0,1.0,head
h08_11_10,0.0,1.0,head
h08_11_11,0.0,1.0,head
h08_11_12,0.0,1.0,head
h08_11_13,0.0,1.0,head
h08_11_14,0.0,1.0,head
h08_11_15,0.0,1.0,head
h08_11_16,0.0,1.0,head
h08_11_17,0.0,1.0,head
h08_11_18,0.0,1.0,head
h08_11_19,0.0,1.0,head
h08_11_20,0.0,1.0,head
h08_11_21,0.0,1.0,head
h08_11_22,0.0,1.0,head
h08_11_23,0.0,1.0,head
h08_12_00,0.0,1.0,head
h08_12_01,0.0,1.0,head
h08_12_02,0.0,1.0,head
h08_12_03,0.0,1.0,head
h08_12_04,0.0,1.0,head
h08_12_05,0.0,1.0,head
h08_12_06,0.0,1.0,head
h08_12_07,0.0,1.0,head
h08_12_08,0.0,1.0,head
h08_12_09,0.0,1.0,head
h08_12_10,0.0,1.0,head
h08_12_11,0.0,1.0,head
h08_12_12,0.0,1.0,head
h08_12_13,0.0,1.0,head
h08_12_14,0.0,1.0,head
h08_12_15,0.0,1.0,head
h08_12_16,0.0,1.0,head
h08_12_17,0.0,1.0,head
h08_12_18,0.0,1.0,head
h08_12_19,0.0,1.0,head
h08_12_20,0.0,1.0,head
h08_12_21,0.0,1.0,head
h08_12_22,0.0,1.0,head
h08_12_23,0.0,1.0,head
h08_13_00,0.0,1.0,head
h08_13_01,0.0,1.0,head
h08_13_02,0.0,1.0,head
h08_13_03,0.0,1.0,head
h08_13_04,0.0,1.0,head
h08_13_05,0.0,1.0,head
h08_13_06,0.0,1.0,head
h08_13_07,0.0,1.0,head
h08_13_08,0.0,1.0,head
h08_13_09,0.0,1.0,head
h08_13_10,0.0,1.0,head
h08_13_11,0.0,1.0,head
h08_13_12,0.0,1.0,head
h08_13_13,0.0,1.0,head
h08_13_14,0.0,1.0,head
h08_13_15,0.0,1.0,head
h08_13_16,0.0,1.0,head
h08_13_17,0.0,1.0,head
h08_13_18,0.0,1.0,head
h08_13_19,0.0,1.0,head
h08_13_20,0.0,1.0,head
h08_13_21,0.0,1.0,head
h08_13_22,0.0,1.0,head
h08_13_23,0.0,1.0,head
h08_14_00,0.0,1.0,head
h08_14_01,0.0,1.0,head
h08_14_02,0.0,1.0,head
h08_14_03,0.0,1.0,head
h08_14_04,0.0,1.0,head
h08_14_05,0.0,1.0,head
h08_14_06,0.0,1.0,head
h08_14_07,0.0,1.0,head
h08_14_08,0.0,1.0,head
h08_14_09,0.0,1.0,head
h08_14_10,0.0,1.0,head
h08_14_11,0.0,1.0,head
h08_14_12,0.0,1.0,head
h08_14_13,0.0,1.0,head
h08_14_14,0.0,1.0,head
h08_14_15,0.0,1.0,head
h08_14_16,0.0,1.0,head
h08_14_17,0.0,1.0,head
h08_14_18,0.0,1.0,head
h08_14_19,0.0,1.0,head
h08_14_20,0.0,1.0,head
h08_14_21,0.0,1.0,head
h08_14_22,0.0,1.0,head
h08_14_23,0.0,1.0,head
h08_15_00,0.0,1.0,head
h08_15_01,0.0,1.0,head
h08_15_02,0.0,1.0,head
h08_15_03,0.0,1.0,head
h08_15_04,0.0,1.0,head
h08_15_05,0.0,1.0,head
h08_15_06,0.0,1.0,head
h08_15_07,0.0,1.0,head
h08_15_08,0.0,1.0,head
h08_15_09,0.0,1.0,head
h08_15_10,0.0,1.0,head
h08_15_11,0.0,1.0,head
h08_15_12,0.0,1.0,head
h08_15_13,0.0,1.0,head
h08_15_14,0.0,1.0,head
h08_15_15,0.0,1.0,head
h08_15_16,0.0,1.0,head
h08_15_17,0.0,1.0,head
h08_15_18,0.0,1.0,head
h08_15_19,0.0,1.0,head
h08_15_20,0.0,1.0,head
h08_15_21,0.0,1.0,head
h08_15_22,0.0,1.0,head
h08_15_23,0.0,1.0,head
h08_16_00,0.0,1.0,head
h08_16_01,0.0,1.0,head
h08_16_02,0.0,1.0,head
h08_16_03,0.0,1.0,head
h08_16_04,0.0,1.0,head
h08_16_05,0.0,1.0,head
h08_16_06,0.0,1.0,head
h08_16_07,0.0,1.0,head
h08_16_08,0.0,1.0,head
h08_16_09,0.0,1.0,head
h08_16_10,0.0,1.0,head
h08_16_11,0.0,1.0,head
h08_16_12,0.0,1.0,head
h08_16_13,0.0,1.0,head
h08_16_14,0.0,1.0,head
h08_16_15,0.0,1.0,head
h08_16_16,0.0,1.0,head
h08_16_17,0.0,1.0,head
h08_16_18,0.0,1.0,head
h08_16_19,0.0,1.0,head
h08_16_20,0.0,1.0,head
h08_16_21,0.0,1.0,head
h08_16_22,0.0,1.0,head
h08_16_23,0.0,1.0,head
h08_17_00,0.0,1.0,head
h08_17_01,0.0,1.0,head
h08_17_02,0.0,1.0,head
h08_17_03,0.0,1.0,head
h08_17_04,0.0,1.0,head
h08_17_05,0.0,1.0,head
h08_17_06,0.0,1.0,head
h08_17_07,0.0,1.0,head
h08_17_08,0.0,1.0,head
h08_17_09,0.0,1.0,head
h08_17_10,0.0,1.0,head
h08_17_11,0.0,1.0,head
h08_17_12,0.0,1.0,head
h08_17_13,0.0,1.0,head
h08_17_14,0.0,1.0,head
h08_17_15,0.0,1.0,head
h08_17_16,0.0,1.0,head
h08_17_17,0.0,1.0,head
h08_17_18,0.0,1.0,head
h08_17_19,0.0,1.0,head
h08_17_20,0.0,1.0,head
h08_17_21,0.0,1.0,head
h08_17_22,0.0,1.0,head
h08_17_23,0.0,1.0,head
h08_18_00,0.0,1.0,head
h08_18_01,0.0,1.0,head
h08_18_02,0.0,1.0,head
h08_18_03,0.0,1.0,head
h08_18_04,0.0,1.0,head
h08_18_05,0.0,1.0,head
h08_18_06,0.0,1.0,head
h08_18_07,0.0,1.0,head
h08_18_08,0.0,1.0,head
h08_18_09,0.0,1.0,head
h08_18_10,0.0,1.0,head
h08_18_11,0.0,1.0,head
h08_18_12,0.0,1.0,head
h08_18_13,0.0,1.0,head
h08_18_14,0.0,1.0,head
h08_18_15,0.0,1.0,head
h08_18_16,0.0,1.0,head
h08_18_17,0.0,1.0,head
h08_18_18,0.0,1.0,head
h08_18_19,0.0,1.0,head
h08_18_20,0.0,1.0,head
h08_18_21,0.0,1.0,head
h08_18_22,0.0,1.0,head
h08_18_23,0.0,1.0,head
h08_19_00,0.0,1.0,head
h08_19_01,0.0,1.0,head
h08_19_02,0.0,1.0,head
h08_19_03,0.0,1.0,head
h08_19_04,0.0,1.0,head
h08_19_05,0.0,1.0,head
h08_19_06,0.0,1.0,head
h08_19_07,0.0,1.0,head
h08_19_08,0.0,1.0,head
h08_19_09,0.0,1.0,head
h08_19_10,0.0,1.0,head
h08_19_11,0.0,1.0,head
h08_19_12,0.0,1.0,head
h08_19_13,0.0,1.0,head
h08_19_14,0.0,1.0,head
h08_19_15,0.0,1.0,head
h08_19_16,0.0,1.0,head
h08_19_17,0.0,1.0,head
h08_19_18,0.0,1.0,head
h08_19_19,0.0,1.0,head
h08_19_20,0.0,1.0,head
h08_19_21,0.0,1.0,head
h08_19_22,0.0,1.0,head
h08_19_23,0.0,1.0,head
h08_20_00,0.0,1.0,head
h08_20_01,0.0,1.0,head
h08_20_02,0.0,1.0,head
h08_20_03,0.0,1.0,head
h08_20_04,0.0,1.0,head
h08_20_05,0.0,1.0,head
h08_20_06,0.0,1.0,head
h08_20_07,0.0,1.0,head
h08_20_08,0.0,1.0,head
h08_20_09,0.0,1.0,head
h08_20_10,0.0,1.0,head
h08_20_11,0.0,1.0,head
h08_20_12,0.0,1.0,head
h08_20_13,0.0,1.0,head
h08_20_14,0.0,1.0,head
h08_20_15,0.0,1.0,head
h08_20_16,0.0,1.0,head
h08_20_17,0.0,1.0,head
h08_20_18,0.0,1.0,head
h08_20_19,0.0,1.0,head
h08_20_20,0.0,1.0,head
h08_20_21,0.0,1.0,head
h08_20_22,0.0,1.0,head
h08_20_23,0.0,1.0,head
h08_21_00,0.0,1.0,head
h08_21_01,0.0,1.0,head
h08_21_02,0.0,1.0,head
h08_21_03,0.0,1.0,head
h08_21_04,0.0,1.0,head
h08_21_05,0.0,1.0,head
h08_21_06,0.0,1.0,head
h08_21_07,0.0,1.0,head
h08_21_08,0.0,1.0,head
h08_21_09,0.0,1.0,head
h08_21_10,0.0,1.0,head
h08_21_11,0.0,1.0,head
h08_21_12,0.0,1.0,head
h08_21_13,0.0,1.0,head
h08_21_14,0.0,1.0,head
h08_21_15,0.0,1.0,head
h08_21_16,0.0,1.0,head
h08_21_17,0.0,1.0,head
h08_21_18,0.0,1.0,head
h08_21_19,0.0,1.0,head
h08_21_20,0.0,1.0,head
h08_21_21,0.0,1.0,head
h08_21_22,0.0,1.0,head
h08_21_23,0.0,1.0,head
h08_22_00,0.0,1.0,head
h08_22_01,0.0,1.0,head
h08_22_02,0.0,1.0,head
h08_22_03,0.0,1.0,head
h08_22_04,0.0,1.0,head
h08_22_05,0.0,1.0,head
h08_22_06,0.0,1.0,head
h08_22_07,0.0,1.0,head
h08_22_08,0.0,1.0,head
h08_22_09,0.0,1.0,head
h08_22_10,0.0,1.0,head
h08_22_11,0.0,1.0,head
h08_22_12,0.0,1.0,head
h08_22_13,0.0,1.0,head
h08_22_14,0.0,1.0,head
h08_22_15,0.0,1.0,head
h08_22_16,0.0,1.0,head
h08_22_17,0.0,1.0,head
h08_22_18,0.0,1.0,head
h08_22_19,0.0,1.0,head
h08_22_20,0.0,1.0,head
h08_22_21,0.0,1.0,head
h08_22_22,0.0,1.0,head
h08_22_23,0.0,1.0,head
h08_23_00,0.0,1.0,head
h08_23_01,0.0,1.0,head
h08_23_02,0.0,1.0,head
h08_23_03,0.0,1.0,head
h08_23_04,0.0,1.0,head
h08_23_05,0.0,1.0,head
h08_23_06,0.0,1.0,head
h08_23_07,0.0,1.0,head
h08_23_08,0.0,1.0,head
h08_23_09,0.0,1.0,head
h08_23_10,0.0,1.0,head
h08_23_11,0.0,1.0,head
h08_23_12,0.0,1.0,head
h08_23_13,0.0,1.0,head
h08_23_14,0.0,1.0,head
h08_23_15,0.0,1.0,head
h08_23_16,0.0,1.0,head
h08_23_17,0.0,1.0,head
h08_23_18,0.0,1.0,head
h08_23_19,0.0,1.0,head
h08_23_20,0.0,1.0,head
h08_23_21,0.0,1.0,head
h08_23_22,0.0,1.0,head
h08_23_23,0.0,1.0,head
h08_24_00,0.0,1.0,head
h08_24_01,0.0,1.0,head
h08_24_02,0.0,1.0,head
h08_24_03,0.0,1.0,head
h08_24_04,0.0,1.0,head
h08_24_05,0.0,1.0,head
h08_24_06,0.0,1.0,head
h08_24_07,0.0,1.0,head
h08_24_08,0.0,1.0,head
h08_24_09,0.0,1.0,head
h08_24_10,0.0,1.0,head
h08_24_11,0.0,1.0,head
h08_24_12,0.0,1.0,head
h08_24_13,0.0,1.0,head
h08_24_14,0.0,1.0,head
h08_24_15,0.0,1.0,head
h08_24_16,0.0,1.0,head
h08_24_17,0.0,1.0,head
h08_24_18,0.0,1.0,head
h08_24_19,0.0,1.0,head
h08_24_20,0.0,1.0,head
h08_24_21,0.0,1.0,head
h08_24_22,0.0,1.0,head
h08_24_23,0.0,1.0,head
h08_25_00,0.0,1.0,head
h08_25_01,0.0,1.0,head
h08_25_02,0.0,1.0,head
h08_25_03,0.0,1.0,head
h08_25_04,0.0,1.0,head
h08_25_05,0.0,1.0,head
h08_25_06,0.0,1.0,head
h08_25_07,0.0,1.0,head
h08_25_08,0.0,1.0,head
h08_25_09,0.0,1.0,head
h08_25_10,0.0,1.0,head
h08_25_11,0.0,1.0,head
h08_25_12,0.0,1.0,head
h08_25_13,0.0,1.0,head
h08_25_14,0.0,1.0,head
h08_25_15,0.0,1.0,head
h08_25_16,0.0,1.0,head
h08_25_17,0.0,1.0,head
h08_25_18,0.0,1.0,head
h08_25_19,0.0,1.0,head
h08_25_20,0.0,1.0,head
h08_25_21,0.0,1.0,head
h08_25_22,0.0,1.0,head
h08_25_23,0.0,1.0,head
h08_26_00,0.0,1.0,head
h08_26_01,0.0,1.0,head
h08_26_02,0.0,1.0,head
h08_26_03,0.0,1.0,head
h08_26_04,0.0,1.0,head
h08_26_05,0.0,1.0,head
h08_26_06,0.0,1.0,head
h08_26_07,0.0,1.0,head
h08_26_08,0.0,1.0,head
h08_26_09,0.0,1.0,head
h08_26_10,0.0,1.0,head
h08_26_11,0.0,1.0,head
h08_26_12,0.0,1.0,head
h08_26_13,0.0,1.0,head
h08_26_14,0.0,1.0,head
h08_26_15,0.0,1.0,head
h08_26_16,0.0,1.0,head
h08_26_17,0.0,1.0,head
h08_26_18,0.0,1.0,head
h08_26_19,0.0,1.0,head
h08_26_20,0.0,1.0,head
h08_26_21,0.0,1.0,head
h08_26_22,0.0,1.0,head
h08_26_23,0.0,1.0,head
h08_27_00,0.0,1.0,head
h08_27_01,0.0,1.0,head
h08_27_02,0.0,1.0,head
h08_27_03,0.0,1.0,head
h08_27_04,0.0,1.0,head
h08_27_05,0.0,1.0,head
h08_27_06,0.0,1.0,head
h08_27_07,0.0,1.0,head
h08_27_08,0.0,1.0,head
h08_27_09,0.0,1.0,head
h08_27_10,0.0,1.0,head
h08_27_11,0.0,1.0,head
h08_27_12,0.0,1.0,head
h08_27_13,0.0,1.0,head
h08_27_14,0.0,1.0,head
h08_27_15,0.0,1.0,head
h08_27_16,0.0,1.0,head
h08_27_17,0.0,1.0,head
h08_27_18,0.0,1.0,head
h08_27_19,0.0,1.0,head
h08_27_20,0.0,1.0,head
h08_27_21,0.0,1.0,head
h08_27_22,0.0,1.0,head
h08_27_23,0.0,1.0,head
h08_28_00,0.0,1.0,head
h08_28_01,0.0,1.0,head
h08_28_02,0.0,1.0,head
h08_28_03,0.0,1.0,head
h08_28_04,0.0,1.0,head
h08_28_05,0.0,1.0,head
h08_28_06,0.0,1.0,head
h08_28_07,0.0,1.0,head
h08_28_08,0.0,1.0,head
h08_28_09,0.0,1.0,head
h08_28_10,0.0,1.0,head
h08_28_11,0.0,1.0,head
h08_28_12,0.0,1.0,head
h08_28_13,0.0,1.0,head
h08_28_14,0.0,1.0,head
h08_28_15,0.0,1.0,head
h08_28_16,0.0,1.0,head
h08_28_17,0.0,1.0,head
h08_28_18,0.0,1.0,head
h08_28_19,0.0,1.0,head
h08_28_20,0.0,1.0,head
h08_28_21,0.0,1.0,head
h08_28_22,0.0,1.0,head
h08_28_23,0.0,1.0,head
h08_29_00,0.0,1.0,head
h08_29_01,0.0,1.0,head
h08_29_02,0.0,1.0,head
h08_29_03,0.0,1.0,head
h08_29_04,0.0,1.0,head
h08_29_05,0.0,1.0,head
h08_29_06,0.0,1.0,head
h08_29_07,0.0,1.0,head
h08_29_08,0.0,1.0,head
h08_29_09,0.0,1.0,head
h08_29_10,0.0,1.0,head
h08_29_11,0.0,1.0,head
h08_29_12,0.0,1.0,head
h08_29_13,0.0,1.0,head
h08_29_14,0.0,1.0,head
h08_29_15,0.0,1.0,head
h08_29_16,0.0,1.0,head
h08_29_17,0.0,1.0,head
h08_29_18,0.0,1.0,head
h08_29_19,0.0,1.0,head
h08_29_20,0.0,1.0,head
h08_29_21,0.0,1.0,head
h08_29_22,0.0,1.0,head
h08_29_23,0.0,1.0,head
h09_00_00,0.0,1.0,head
h09_00_01,0.0,1.0,head
h09_00_02,0.0,1.0,head
h09_00_03,0.0,1.0,head
h09_00_04,0.0,1.0,head
h09_00_05,0.0,1.0,head
h09_00_06,0.0,1.0,head
h09_00_07,0.0,1.0,head
h09_00_08,0.0,1.0,head
h09_00_09,0.0,1.0,head
h09_00_10,0.0,1.0,head
h09_00_11,0.0,1.0,head
h09_00_12,0.0,1.0,head
h09_00_13,0.0,1.0,head
h09_00_14,0.0,1.0,head
h09_00_15,0.0,1.0,head
h09_00_16,0.0,1.0,head
h09_00_17,0.0,1.0,head
h09_00_18,0.0,1.0,head
h09_00_19,0.0,1.0,head
h09_00_20,0.0,1.0,head
h09_00_21,0.0,1.0,head
h09_00_22,0.0,1.0,head
h09_00_23,0.0,1.0,head
h09_01_00,0.0,1.0,head
h09_01_01,0.0,1.0,head
h09_01_02,0.0,1.0,head
h09_01_03,0.0,1.0,head
h09_01_04,0.0,1.0,head
h09_01_05,0.0,1.0,head
h09_01_06,0.0,1.0,head
h09_01_07,0.0,1.0,head
h09_01_08,0.0,1.0,head
h09_01_09,0.0,1.0,head
h09_01_10,0.0,1.0,head
h09_01_11,0.0,1.0,head
h09_01_12,0.0,1.0,head
h09_01_13,0.0,1.0,head
h09_01_14,0.0,1.0,head
h09_01_15,0.0,1.0,head
h09_01_16,0.0,1.0,head
h09_01_17,0.0,1.0,head
h09_01_18,0.0,1.0,head
h09_01_19,0.0,1.0,head
h09_01_20,0.0,1.0,head
h09_01_21,0.0,1.0,head
h09_01_22,0.0,1.0,head
h09_01_23,0.0,1.0,head
h09_02_00,0.0,1.0,head
h09_02_01,0.0,1.0,head
h09_02_02,0.0,1.0,head
h09_02_03,0.0,1.0,head
h09_02_04,0.0,1.0,head
h09_02_05,0.0,1.0,head
h09_02_06,0.0,1.0,head
h09_02_07,0.0,1.0,head
h09_02_08,0.0,1.0,head
h09_02_09,0.0,1.0,head
h09_02_10,0.0,1.0,head
h09_02_11,0.0,1.0,head
h09_02_12,0.0,1.0,head
h09_02_13,0.0,1.0,head
h09_02_14,0.0,1.0,head
h09_02_15,0.0,1.0,head
h09_02_16,0.0,1.0,head
h09_02_17,0.0,1.0,head
h09_02_18,0.0,1.0,head
h09_02_19,0.0,1.0,head
h09_02_20,0.0,1.0,head
h09_02_21,0.0,1.0,head
h09_02_22,0.0,1.0,head
h09_02_23,0.0,1.0,head
h09_03_00,0.0,1.0,head
h09_03_01,0.0,1.0,head
h09_03_02,0.0,1.0,head
h09_03_03,0.0,1.0,head
h09_03_04,0.0,1.0,head
h09_03_05,0.0,1.0,head
h09_03_06,0.0,1.0,head
h09_03_07,0.0,1.0,head
h09_03_08,0.0,1.0,head
h09_03_09,0.0,1.0,head
h09_03_10,0.0,1.0,head
h09_03_11,0.0,1.0,head
h09_03_12,0.0,1.0,head
h09_03_13,0.0,1.0,head
h09_03_14,0.0,1.0,head
h09_03_15,0.0,1.0,head
h09_03_16,0.0,1.0,head
h09_03_17,0.0,1.0,head
h09_03_18,0.0,1.0,head
h09_03_19,0.0,1.0,head
h09_03_20,0.0,1.0,head
h09_03_21,0.0,1.0,head
h09_03_22,0.0,1.0,head
h09_03_23,0.0,1.0,head
h09_04_00,0.0,1.0,head
h09_04_01,0.0,1.0,head
h09_04_02,0.0,1.0,head
h09_04_03,0.0,1.0,head
h09_04_04,0.0,1.0,head
h09_04_05,0.0,1.0,head
h09_04_06,0.0,1.0,head
h09_04_07,0.0,1.0,head
h09_04_08,0.0,1.0,head
h09_04_09,0.0,1.0,head
h09_04_10,0.0,1.0,head
h09_04_11,0.0,1.0,head
h09_04_12,0.0,1.0,head
h09_04_13,0.0,1.0,head
h09_04_14,0.0,1.0,head
h09_04_15,0.0,1.0,head
h09_04_16,0.0,1.0,head
h09_04_17,0.0,1.0,head
h09_04_18,0.0,1.0,head
h09_04_19,0.0,1.0,head
h09_04_20,0.0,1.0,head
h09_04_21,0.0,1.0,head
h09_04_22,0.0,1.0,head
h09_04_23,0.0,1.0,head
h09_05_00,0.0,1.0,head
h09_05_01,0.0,1.0,head
h09_05_02,0.0,1.0,head
h09_05_03,0.0,1.0,head
h09_05_04,0.0,1.0,head
h09_05_05,0.0,1.0,head
h09_05_06,0.0,1.0,head
h09_05_07,0.0,1.0,head
h09_05_08,0.0,1.0,head
h09_05_09,0.0,1.0,head
h09_05_10,0.0,1.0,head
h09_05_11,0.0,1.0,head
h09_05_12,0.0,1.0,head
h09_05_13,0.0,1.0,head
h09_05_14,0.0,1.0,head
h09_05_15,0.0,1.0,head
h09_05_16,0.0,1.0,head
h09_05_17,0.0,1.0,head
h09_05_18,0.0,1.0,head
h09_05_19,0.0,1.0,head
h09_05_20,0.0,1.0,head
h09_05_21,0.0,1.0,head
h09_05_22,0.0,1.0,head
h09_05_23,0.0,1.0,head
h09_06_00,0.0,1.0,head
h09_06_01,0.0,1.0,head
h09_06_02,0.0,1.0,head
h09_06_03,0.0,1.0,head
h09_06_04,0.0,1.0,head
h09_06_05,0.0,1.0,head
h09_06_06,0.0,1.0,head
h09_06_07,0.0,1.0,head
h09_06_08,0.0,1.0,head
h09_06_09,0.0,1.0,head
h09_06_10,0.0,1.0,head
h09_06_11,0.0,1.0,head
h09_06_12,0.0,1.0,head
h09_06_13,0.0,1.0,head
h09_06_14,0.0,1.0,head
h09_06_15,0.0,1.0,head
h09_06_16,0.0,1.0,head
h09_06_17,0.0,1.0,head
h09_06_18,0.0,1.0,head
h09_06_19,0.0,1.0,head
h09_06_20,0.0,1.0,head
h09_06_21,0.0,1.0,head
h09_06_22,0.0,1.0,head
h09_06_23,0.0,1.0,head
h09_07_00,0.0,1.0,head
h09_07_01,0.0,1.0,head
h09_07_02,0.0,1.0,head
h09_07_03,0.0,1.0,head
h09_07_04,0.0,1.0,head
h09_07_05,0.0,1.0,head
h09_07_06,0.0,1.0,head
h09_07_07,0.0,1.0,head
h09_07_08,0.0,1.0,head
h09_07_09,0.0,1.0,head
h09_07_10,0.0,1.0,head
h09_07_11,0.0,1.0,head
h09_07_12,0.0,1.0,head
h09_07_13,0.0,1.0,head
h09_07_14,0.0,1.0,head
h09_07_15,0.0,1.0,head
h09_07_16,0.0,1.0,head
h09_07_17,0.0,1.0,head
h09_07_18,0.0,1.0,head
h09_07_19,0.0,1.0,head
h09_07_20,0.0,1.0,head
h09_07_21,0.0,1.0,head
h09_07_22,0.0,1.0,head
h09_07_23,0.0,1.0,head
h09_08_00,0.0,1.0,head
h09_08_01,0.0,1.0,head
h09_08_02,0.0,1.0,head
h09_08_03,0.0,1.0,head
h09_08_04,0.0,1.0,head
h09_08_05,0.0,1.0,head
h09_08_06,0.0,1.0,head
h09_08_07,0.0,1.0,head
h09_08_08,0.0,1.0,head
h09_08_09,0.0,1.0,head
h09_08_10,0.0,1.0,head
h09_08_11,0.0,1.0,head
h09_08_12,0.0,1.0,head
h09_08_13,0.0,1.0,head
h09_08_14,0.0,1.0,head
h09_08_15,0.0,1.0,head
h09_08_16,0.0,1.0,head
h09_08_17,0.0,1.0,head
h09_08_18,0.0,1.0,head
h09_08_19,0.0,1.0,head
h09_08_20,0.0,1.0,head
h09_08_21,0.0,1.0,head
h09_08_22,0.0,1.0,head
h09_08_23,0.0,1.0,head
h09_09_00,0.0,1.0,head
h09_09_01,0.0,1.0,head
h09_09_02,0.0,1.0,head
h09_09_03,0.0,1.0,head
h09_09_04,0.0,1.0,head
h09_09_05,0.0,1.0,head
h09_09_06,0.0,1.0,head
h09_09_07,0.0,1.0,head
h09_09_08,0.0,1.0,head
h09_09_09,0.0,1.0,head
h09_09_10,0.0,1.0,head
h09_09_11,0.0,1.0,head
h09_09_12,0.0,1.0,head
h09_09_13,0.0,1.0,head
h09_09_14,0.0,1.0,head
h09_09_15,0.0,1.0,head
h09_09_16,0.0,1.0,head
h09_09_17,0.0,1.0,head
h09_09_18,0.0,1.0,head
h09_09_19,0.0,1.0,head
h09_09_20,0.0,1.0,head
h09_09_21,0.0,1.0,head
h09_09_22,0.0,1.0,head
h09_09_23,0.0,1.0,head
h09_10_00,0.0,1.0,head
h09_10_01,0.0,1.0,head
h09_10_02,0.0,1.0,head
h09_10_03,0.0,1.0,head
h09_10_04,0.0,1.0,head
h09_10_05,0.0,1.0,head
h09_10_06,0.0,1.0,head
h09_10_07,0.0,1.0,head
h09_10_08,0.0,1.0,head
h09_10_09,0.0,1.0,head
h09_10_10,0.0,1.0,head
h09_10_11,0.0,1.0,head
h09_10_12,0.0,1.0,head
h09_10_13,0.0,1.0,head
h09_10_14,0.0,1.0,head
h09_10_15,0.0,1.0,head
h09_10_16,0.0,1.0,head
h09_10_17,0.0,1.0,head
h09_10_18,0.0,1.0,head
h09_10_19,0.0,1.0,head
h09_10_20,0.0,1.0,head
h09_10_21,0.0,1.0,head
h09_10_22,0.0,1.0,head
h09_10_23,0.0,1.0,head
h09_11_00,0.0,1.0,head
h09_11_01,0.0,1.0,head
h09_11_02,0.0,1.0,head
h09_11_03,0.0,1.0,head
h09_11_04,0.0,1.0,head
h09_11_05,0.0,1.0,head
h09_11_06,0.0,1.0,head
h09_11_07,0.0,1.0,head
h09_11_08,0.0,1.0,head
h09_11_09,0.0,1.0,head
h09_11_10,0.0,1.0,head
h09_11_11,0.0,1.0,head
h09_11_12,0.0,1.0,head
h09_11_13,0.0,1.0,head
h09_11_14,0.0,1.0,head
h09_11_15,0.0,1.0,head
h09_11_16,0.0,1.0,head
h09_11_17,0.0,1.0,head
h09_11_18,0.0,1.0,head
h09_11_19,0.0,1.0,head
h09_11_20,0.0,1.0,head
h09_11_21,0.0,1.0,head
h09_11_22,0.0,1.0,head
h09_11_23,0.0,1.0,head
h09_12_00,0.0,1.0,head
h09_12_01,0.0,1.0,head
h09_12_02,0.0,1.0,head
h09_12_03,0.0,1.0,head
h09_12_04,0.0,1.0,head
h09_12_05,0.0,1.0,head
h09_12_06,0.0,1.0,head
h09_12_07,0.0,1.0,head
h09_12_08,0.0,1.0,head
h09_12_09,0.0,1.0,head
h09_12_10,0.0,1.0,head
h09_12_11,0.0,1.0,head
h09_12_12,0.0,1.0,head
h09_12_13,0.0,1.0,head
